comment_id,text,author,likes,replies,time,time_parsed
Ugwg6y8F3xpcJhqOhhl4AaABAg,Sudah saatnya fufufafa turun tangan membenahi anjloknya Rupiah 😊😊😊,@ucok_merdet,0,,3 minggu yang lalu (diedit),1779546144.571738
Ugy89raHe-sL82tlQA94AaABAg,Ya di Lumajang juga nasi pecel masih 11 k,@asrofinsulkhanqosim6721,0,,3 minggu yang lalu,1779546144.572738
UgyOGYV71nb2iNEhoEt4AaABAg,Extrapolasi ???,@travelcheck-eq,0,,3 minggu yang lalu,1779546144.574738
UgyFr38FxIdl86TH51d4AaABAg,"Indonesia gak cocok demokrasi,,Indonesia harus di pimpin oleh pemimpin yang tangan besi,,parpol cukup 1 saja",@KeziaMulyaningsih,0,,3 minggu yang lalu,1779546145.847114
UgwNHHsT9DmmSPeUMat4AaABAg,cara menguatkan rupiah jual hasil tambang nikel dan yg hanya dimiliki oleh indonesia dengan rupiah bukan dollar. jadi rupiah dihargai oleh dunia. jadi yg mau beli harus tukar mata uangnya ke rupiah dulu .,@lambeturahan-l6c,0,2,3 minggu yang lalu,1779546145.848474
UgyoKui2SHVdHQ6XlQR4AaABAg,Bisa di cek lagi INDON free tax,@atbunjamin,0,,3 minggu yang lalu,1779546145.850479
UgyMVdereizC_QCXfE94AaABAg,"Harga minyak goreng naik luar biasa, pemerintah kurang open terhadap kenaikan komoditas ini sebenarnya HET untuk minyak goreng itu brp ?",@saifulirianto4897,0,,3 minggu yang lalu,1779546145.852485
UgzH0JaYgJqMnEnSlT94AaABAg,Ada postingan Andri hakim nyesel pilih Wowo itu hoax atau ga ya,@hasansugibit182,0,,3 minggu yang lalu,1779546145.854489
Ugyrsp1-i1Lt8QLjZi14AaABAg,"kenapa bukan orang seperti bro leon yg menjabt di instansi terkait yah,",@M-SUHADANanda,0,1,3 minggu yang lalu,1779546145.856494
UgzBSLQT307H8futUml4AaABAg,"Aku nggak ngerti ekonomi, tapi merasakan sulit n sakitnya kondisi masyarakat Indonesia komunitas import seperti kedelai dll udah pasti ada pengaruhnya dg nilai rupiah yg sangat lemah, begini kok dibilang rakyat di desa tidak mengerti/tidak tahu dollar, gimana sih Mr. Presiden !!!",@saifulirianto4897,0,,3 minggu yang lalu,1779546145.858499
Ugzx35oRX9WlouSf3ad4AaABAg,"Terima kasih bang, sudah menjawab dengan ilmu dan logika yg masuk akal dan mencerahkan, semoga sehat selalu bang, pelemahan rupiah saya yakin BI tidak bisa membaca pergerakan ekonomi, tindakan, seharusnya BI memberi insentif menurunkan suku bunga kredit menjadi 1% pertahun kepada pelaku UMKM yg fokus export ke luar. Dan UMKM bisa pinjam uang untuk mengembangkan usaha Dan seharusnya BI bekerja sama pemerintah untuk menggalakan dan mendidik mencetak UMKM yang bisa usaha untuk export, baru dolar banyak masuk dan jika banyak dolar us di Indonesia maka otomatis dolar jadi murah, untuk pelaku dolar yg parkir di Singapore atau luar negeri harus diancam pemerintah dengan hukuman yg berat sebab mereka yg membuat dolar us hilang akhirnya dolar menjadi mahal.",@papaacac,1,,3 minggu yang lalu (diedit),1779546145.858499
UgwUrPsHG8DolAZ7paF4AaABAg,"loe mau harap apa sama presiden yang menang karena MANIPULASI?! menang karena ""diendorse?! ternyata gak lebih pinter dari presiden sebelumnya. sadar gak sih dia itu presiden? presiden kok asbun?! indonesia bubar 2030 ehh ternyata dia yang bikin, SURAM BOSS!!!",@MakeSense6,0,,3 minggu yang lalu,1779546145.860504
Ugzjq2aveYRMNd4W1gl4AaABAg,Bukti nyata negri avg 78IQ....amburadul,@AvgIQ_78,1,,3 minggu yang lalu,1779546145.863752
UgyAY3a8ZNkoGCH36Zt4AaABAg,Usd tidak mengguat lihat aja chart dxy usd sideway ini gak ada naik signifikan chartnya tapi coba lihat chart sgd dan mata uang lain seperti swisfr dan ringgit naik kuat banget berarti ini orang juar rupiah untuk beli sgd ringgit dan swiss soalnya kalo harusnyabusd menggust chart usdt dominance dxy mengguat ini gak mengguat sideway usdnya,@benicebebeb,0,,3 minggu yang lalu,1779546145.863752
UgwCdhdtKT9Na3FNJL94AaABAg,"Lapor Bos, di surabaya sarapan lontong balap masih 12k, nasi madura 8k, ketan bubuk kedelai 6k. Nanti kalo dollar 20k saya info lagi😂",@chandysartono5404,7,7,3 minggu yang lalu,1779546145.866653
UgyNEtNOw7PKj-YuTtZ4AaABAg,"Solusi nya paling gampang export harus wajib pakai IDR,kalo berani ikuti cara rusia dulu saat rubel melemah",@iskaaa777,0,,3 minggu yang lalu,1779546145.866653
Ugw_ZigQ222IqIBrDlh4AaABAg,"Berdoa untuk Indonesia guys, kita komen negatif juga tidak akan memperbaiki keadaan. Kita diminta menggantikan menteri bahkan presiden juga sepertinya tidak akan bisa. Semoga orang sadar begitu memalukan dan merugikan korupsi itu, ingat hidup hanya sekali dan semua akan mempertanggung jawabkan perbuatannya di depan pengadilan akhir.",@guard1026,1,,3 minggu yang lalu,1779546145.866653
UgwRcANXsqo7izMDb7N4AaABAg,Perusahaan coal ama CPO mau diperas itu 😢... Taik bener lah,@OMdimas212,0,,3 minggu yang lalu,1779546145.866653
Ugxbimf350-f6tJLV394AaABAg,"Rupiah diserang biar lemah...
Aku beli saham² selagi murah ini...

Gk lama lagi akan naik..
Negara lain gk suka indo jaya",@faridmaftuhah3935,0,1,3 minggu yang lalu,1779546145.866653
UgzwgLVoXQ5evX6Ks_94AaABAg,Makasih Ko Leon utk edukasinya... slalu butuh hack utk melindungi nilai asset & cara nambah invome di saat kondisi ekonomi yg sangat buruk ini😢,@wahyunilahabu7939,7,,3 minggu yang lalu,1779546145.875683
UgzEE7yac2VTyrrDwdh4AaABAg,"Edukator dan investor seperti Bro Leon dan Bennix ini penting banget buat masyarakat Indonesia, Media berita sekarang susah di percaya...",@FindingRamenGo,3,2,3 minggu yang lalu,1779546145.875683
UgzohL2zYchx1inYGlB4AaABAg,"Currency itu gpp melemah bahkan bagus klo indonesia itu negara industri, supaya barang kita laku…

Yg jadi maslaah kan konglo kita bukan industrialis, yg didukung sama prabowo malah pengusaha2 kelas SD yg cuma bisa jual komoditas mentah, sementara barang jadinya impor semua, blom bbm yg impor dari sgd (selamat buat para pengguna mobil bbm yg udh jadi penyumbang devisa ke singapore 😂😂😂😂)…",@superal9,0,,3 minggu yang lalu,1779546145.87893
Ugx6zIMUFbZtm3NTXpt4AaABAg,Terlalu boros pemerintahnya 😢,@annamargaretha5642,0,,3 minggu yang lalu,1779546145.880637
UgxfriAhDBncoxfpoBx4AaABAg,"3 Fase:
Fase 1 (Sebelum 98): Sebelum Krismon
Fase 2 (1998 - 2013): Reformasi
Fase 3 (2014 - Sekarang): Jokowi dan penerusnya",@ibrahimyusuf-st-mba,0,,3 minggu yang lalu,1779546147.398849
Ugx4uwYK8rW-u9klB7h4AaABAg,"Sepertinya ada juga yang senang dan diuntungkan dengan melemahnya rupiah terhadap dolar, mereka yang punya simpanan uang dolar atau digaji dengan dolar akan memamfaatkannya dengan menukarkan uangnya ke uang rupiah, jadi hanya sebagian kecil saja yang diuntungkan dengan melemahnya rupiah, mungkin termasuk koruptor yang punya simpanan dolar makin tambah kaya",@gakpengendikenal,0,,3 minggu yang lalu,1779546147.400851
Ugy7ReuHLp9KVquIUjN4AaABAg,"Pelajaran penting untuk setiap generasi....mungkin generasi2 yg sekarang gak tau siapa yang dia pilih, dan gak mau tau siapa yg akan dia pilih....... Lain kali pelajari benar2  siapa yg akan kalian pilih.",@xp2autocare,0,3,3 minggu yang lalu,1779546147.402778
Ugz5YmZbuhFzmycVdTx4AaABAg,njir jadi buzzer,@OkyKurniawan-fo8kr,1,,3 minggu yang lalu,1779546147.402778
UgwP3a8duTSVy7vrU8t4AaABAg,"Intinya pejabat di negeri ni, terlalu biadab.",@jryand8807,8,1,3 minggu yang lalu,1779546147.402778
UgxgQSEoK7AfvPlOP2V4AaABAg,"Bro Leon berusaha membuat orang tidak panik, tapi dengan tidak panik maka tidak akan ada solusi.",@opaypurnawan,6,,3 minggu yang lalu,1779546147.402778
UgxwK7bQacuvVespVUF4AaABAg,"with all those denials from goverment, kenaikan 7,5% dalam satu tahun terakhir bukan tidak mungkin menjadi ratusan persen seperti 98. my point is, perlu banyak narasi narasi keras yg apa ada nya saja, supaya kita “sadar” kalo kita ini dalam track yg beresiko tinggi seperti the econimist media said. terlalu banyak narasi “menenangkan” scr psikologis, tp tidak menitik beratkan pada seberapa berbahaya nya kondisi kita skrg ini. ugly truth saying lebih menyembuhkan darpd narasi narasi yg tersebar di media. khususnya narasi yg berasal dari goverment ya. kerusakan parah lingkungan, kehancuran mata uang, bobroknya pasar modal, sistem meritokrasi yg sangat corrupt, and so on. we are doomed guys. kita sedang berada di titik mau collapse sebagai nation. think about it",@GoldmanS666,5,,3 minggu yang lalu,1779546147.402778
UgzxHWlwgVTqMRDc7Mh4AaABAg,bang leon th 98 pejabat pinternya lebih banyak dari pejabat sekarang.😂🤣😂🤣,@GilangGal,1,2,3 minggu yang lalu,1779546147.402778
UgyHO8ZsIDdZqkQt_5d4AaABAg,PUPUK KANDANG NDA PAKE DOLLAR TO?? BERISIK KALIAN NETIJEN,@dropshippromo7493,0,,3 minggu yang lalu,1779546147.413515
UgxpBU-tiFnrcnwSjzZ4AaABAg,Sebenarnya ini kesempatan untuk memperkuat industri ekspor karna kurs kita punya keunggulan,@johnc4439,0,,3 minggu yang lalu,1779546147.415533
UgzX9SuqmDsfRSAL_bV4AaABAg,"Speak with Data, heran kalau ada yg masih bilang semua salah external factors",@winnieid2727,92,13,3 minggu yang lalu,1779546147.417861
UgwbRnEz0GikrHXefV14AaABAg,"tapi belum bisa prediksi akan dikali sama dengan 9 bulan kedepan, semoga dunia segera damai 😇",@spiritstories-22,0,,3 minggu yang lalu,1779546147.417861
UgwifQed5WLeRHBnKMd4AaABAg,"Hampir sama aja gw tinggal di desa & kota, intinya gedein earning power sblm menyesal. 😊🎉",@MantapBank,0,2,3 minggu yang lalu,1779546147.417861
UgytwxlL_65rbbac6kN4AaABAg,warga desa tidak membeli Indon ko,@kingabdul12,0,,3 minggu yang lalu,1779546147.417861
Ugzj_fk0Tcg-85ZcWGh4AaABAg,Kita di desa juga ambyar bos. Terutama sektor peternakan ancur-ancuran. Harga kandang telur sekarang 22.000 padahal harga yang dipatok pemerintah 26.000. harga kambing saat ini adalah harga terendah dalam 10 tahun terakhir. Malah pada mau pindah ke desa.....😂,@AhadiHadi-m8o,1,,3 minggu yang lalu,1779546147.417861
UgxuU028wI2RrKhlQuJ4AaABAg,"USD memang rata menguat, ditambah jgnlah malah koleksi $",@spiritstories-22,0,1,3 minggu yang lalu,1779546147.417861
Ugykt6oDhUsILKu-jzp4AaABAg,"USD di data2 tersebut hanya bukti bahwa dollar tidak pulang ke USA seperti yg orang2 bilang, jadi mayoritas dollar masi keluar dari amrik. Tapi leon mengabaikan data lain bahwa negara2 yg mengimpor minyak cenderung turun dan negara2 yg mengekspor minyak cenderung menguat. Jadinya kesannya kayak pelemahan rupiah terhadap dollar hanya terjadi di Indonesia saja. Silahkan cari aja negara2 yg ekspor atau impor minyak kayak gimana currency nya selama perang USA Iran ini. Di beberapa negara lain bahkan sampai melarang mahasiswa pergi ke kampus, selain untuk hemat bbm juga agar mahasiswa nya gak demo besar yg bisa berujung diturunkannya pemimpin negara.",@TakaTinHey,0,,3 minggu yang lalu,1779546147.417861
UgzLFkiZkRU4Wp40n1N4AaABAg,"disini harus ksih jatah preman, bukan preman ormas, itu mah preman abal2 yang gak pengaruh banget. preman yang di senayan",@supriatnoprio8237,0,,3 minggu yang lalu,1779546147.417861
UgzLP4w6npvR6ETownZ4AaABAg,"Yang pusing ya itu yg suka keluar negeri, hari ini pidato apa lagi ya beliau😂",@ToysHistory-ix3el,0,,3 minggu yang lalu,1779546147.431204
UgwJfp8FkIbP5ULhc4F4AaABAg,kita udah ga di fase cari cari masalahnya dimana? urusan solusi aja udah bnyk di tawarkan ekonom2 senior. cuma pemerintahnya BUDEK...,@wargasipil6228,3,2,3 minggu yang lalu,1779546147.433733
UgwukAj_FMBaCZCgd0t4AaABAg,"Intinya yg salah 90% DPR tp DPR nyalahin gubernur BI,KONOHA memang penyakitnya di DPR dan partai",@nanangyuliyanto-i9o,0,,3 minggu yang lalu,1779546149.436447
Ugzz7F74YF1CHa6QASp4AaABAg,"Mo dolar berapa ribu kek ,rakyat di desa kan gapake dolar",@ToysHistory-ix3el,0,,3 minggu yang lalu,1779546149.436447
UgwKKOzp-4nloPCcErd4AaABAg,"Buzzer tidak suka video ini

Auto buka valas cik 😁😁",@gabanpangestu,20,,3 minggu yang lalu,1779546149.436447
UgyF_TLn6o1Ecb-7NnN4AaABAg,Betul. solusinya pindah ke desa. No Dollar No IHSG,@NoFateNoCause,0,1,3 minggu yang lalu,1779546149.443113
Ugz5oy4oDuh4Ibwp8MB4AaABAg,Biasa yang bikin gonjang ganjing lawan politik,@tukangdolantapikaya5225,0,,3 minggu yang lalu,1779546149.443113
UgwFzRICcweOsb5q6j14AaABAg,"Hentikan pajak selama 5 tahun, dana MBG gunakan untuk mengcover pajak, ekonomi di bawah akan jalan, investor datang, lapangan kerja akan ada lagi, umkm jalan lagi, itu solusinya",@mohammadsaleh246,0,,3 minggu yang lalu,1779546149.443113
UgzcmeM26xHHSKDDCS94AaABAg,"Masalah nya bukan di keilmuan ekonomi kita yang tidak bagus, tetapi memang PEJABAT INDONESIA tidak ada niat untuk memajukan dan memperkuat Negara INDONESIA. Mereka (PEJABAT) taunya CUAN from negative side income alias KORUPSI.",@jprovd,181,27,3 minggu yang lalu,1779546149.443113
Ugz_e0nKj7-EWXE4Sq54AaABAg,PRESIDEN ANJING,@FidoLeon-ji3eb,0,,3 minggu yang lalu,1779546149.443113
UgwF-QI80MoV3uUrzVR4AaABAg,"Faktor umur Presiden tidak bisa di pungkiri, penasehat sih teddy, disekelilingnya anak didiknya, siapa yang berani memberikan masukkan yang bener, yang penting manisan dikasih biar makin gemuk presiden senang😂😂😂, kalo yg luar menasehati di katain ANTEK ASENG, udah gak ketolong paranoidnya Presiden, semoga segera bubar dah",@fendilie5564,0,,3 minggu yang lalu,1779546149.451814
UgzF0p6GW4D1JHei0lp4AaABAg,"beli usd, emas dan pegang cash. jd petani dan peternak. 😊",@padzika,0,,3 minggu yang lalu,1779546149.453308
Ugzs3wbjO_EfEZxt3CB4AaABAg,Bro Leon minus BRP portonya hahahhaa,@muhammadsahalhamid4274,0,,3 minggu yang lalu,1779546149.453308
Ugz_vWrjtECdl1VdObx4AaABAg,gila emang cino jowo menghancurkan negara ini 😂,@sheptian69,0,,3 minggu yang lalu,1779546149.453308
UgxXPtkwViFpIEAqSnV4AaABAg,"Capital flow 45%, goverment policies 40%? Seharusnya goverment policies lebih dr 50%, karena goverment policies juga mempengaruhi capital flow. Every thing dipengaruhi goverment policy, termasuk export import (tarif, so on)",@yuliantow7566,1,,3 minggu yang lalu (diedit),1779546149.453308
UgyLdTTpv6A89Vklzct4AaABAg,"gua uda nukar ke SGD setiap gua gajian bang, ini bakal lama soalnya guys. lo pada tau ga sih pajak bakal dinaikin TAU !",@chriswang119,1,2,3 minggu yang lalu,1779546149.459145
UgwxQkN2EIoWi-D9mK94AaABAg,"Lol gw bukan ekonom pun ga ngerti banyak soal ekonomi, gw cuma pake logika sederhana aja, banyak negara2 yang diserang ekonominya ataupun pariah (diisolasi) kaya Turki, Iran, Korea Utara, Rusia tapi mereka ga goyang kaya langit mau runtuh ketika inflasi mata uang. Berapa persen Turki kehilangan kekuatan liranya? gila itu, lho kalau di Indo orang udah keluar ngejarah dan rusuh, kenapa Turki engga? karena kebutuhan mereka akan impor itu minim, melemahnya lira ga jadiin Turki krisis pangan, lha kita gimana? kedelai, yang jadi makanan utama kita aja, 90% lebih kebutuhannya di impor dari luar, 75% dari AS, beras? impor, daging? impor, orang cukai sama tengkulak asik megang duit, giliran krisis pangan, makan tuh duit. Gila ya, anjing emang, mereka enak2an exploit ini negara digerus abis dan sekarang satu negara yang bayar akibatnya. Kalau krisis pangan, itu duit2 proyek ga bisa dikunyah, mereka lupa apa??",@deathcador,0,,3 minggu yang lalu,1779546149.459145
UgyHRMSP-GrI22xEKG14AaABAg,"Halo master. Ada miss nih
Indon tdk kena pajak. Bebas pajak",@tjitratjoa3715,0,,3 minggu yang lalu,1779546149.459145
UgytdluKIGgKUj7ixzt4AaABAg,"Mahal ilmu bang, terima kasih banyak",@sufyanzukirasmullah3162,0,,3 minggu yang lalu,1779546149.459145
UgzXXiOMp7U7-LBycRR4AaABAg,Turunkan prabowo gibran. Kabinetnya kabinet bagi-bahi kue isinya bocil-bocil nggak kompeten.,@winarso794,0,,3 minggu yang lalu,1779546149.467154
UgzDq9fs1vwL9_ik4RZ4AaABAg,Harus digulingkan si omon2,@daniedhan2396,1,1,3 minggu yang lalu,1779546149.468498
UgwXnWH6qT_PYH5lWol4AaABAg,kurang menarik klo di  indonesia soal less risk,@mayuto2,0,,3 minggu yang lalu,1779546149.468498
Ugy-NoNb4pTJ5RsHhul4AaABAg,"Klo gw pake logika sederhana.
Tahun dpn akan mulai perjanjian dagang Indo dgn Uni Eropa & bbrp negara lain, ditambah AS ksh tarif 0% produk2 Indo.
Investor pasti liat potensi nilai dagang & peluang inves.
Lembaga Rating Internasional sengaja kondisikan saham & rupiah anjlok,
skenarionya investor global borong saham2 murah meriah yg punya fundamental kuat.
Ibarat klo harga normal dpt sekian, tp krn anjlok bs dpt lebih byk saham.
Pola yg sama ke negara yg kena krisis ekonomi (Yunani) yg saham2 fundamentalnya kuat dikuasai investor global.
Jangankan ekonomi, mo perang aja bs disetting biar punya pembenaran
🤣🤣🤣🤣🤣🤣🤣",@brovenum7201,0,,3 minggu yang lalu,1779546151.037678
UgytL4muNGdEiNdMxzZ4AaABAg,"Engak usah ribet...contoh thn 98-99 kalau mau Dollar USD turun...syaratnya ajukan Pinjaman ke IMF/Bank Dunia ...pasti akan turun Krn mereka yg Drive nilai tukar....

Nilai tukar melemah agar pemerintah intervensi sampai habis devisa yg ada...selanjutnya ajukan pinjaman ke IMF/Bank Dunia ...engak lama Nilai Tukar akan Naik...sejarah sdh membukatikan",@Rashdan7,3,1,3 minggu yang lalu,1779546151.037678
UgxAjSVB8E7Cvp6N2AJ4AaABAg,kami si mengharapkan lantai kamar mandinya belumut si ko,@sliceofces,0,,3 minggu yang lalu,1779546151.0543
UgylNZZw7xQwgA6bmc94AaABAg,Harga daging 1998 18 rb sampe 25 rb beda tapi jgnnpada ngawur,@WasuliSahuri,0,,3 minggu yang lalu,1779546151.055973
UgzEAjFK0Z4niJ11Mv54AaABAg,"Pemerintah nya bebal, udah banyak yg bilang MBG itu program gak ada manfaat cuma jd beban keuangan negara ehh tetep aja program itu di jalankan,  blom lg program koperasi desa merah putih.
Susah punya pemimpin yg NPD, gak jauh beda kyk Trump 😂",@arnoldsebastian5281,10,,3 minggu yang lalu,1779546151.055973
Ugx8hwy5g7hlO-Ig3-x4AaABAg,teruntuk IHSG hari ini secara broksum justru banyak domestik yg out koh,@adityaanggara7404,0,1,3 minggu yang lalu,1779546151.055973
Ugw8sE0KR3C1Ho-Px3h4AaABAg,"Kondisi kurs hari ini, kelahiran Gen Z merasa sok ekonom membandingkan kurs 98.",@darwinthorntonpark,2,2,3 minggu yang lalu,1779546151.055973
UgzHcUgXjnuQt2wvFG14AaABAg,"Beberapa komentar yang mendukung revolusi dan asal bilang lengserkan pemerintah itu sangat naif. Revolusi macam itu gak bawa kebaikan apapun. Hanya utopia naif. Cuma buat asing gak percaya dengan pemerintah dan akhirnya pemerintah baru juga harus semakin keras untuk legitimasi kekuasaan mereka.
Mengganti para manusia peternak dengan babi yang pd akhirnya babi2 itu bertingkah lebih kejam ke ternak2 lemah lainnya dari pada manusia peternak di awal",@RianiKRahim,0,,3 minggu yang lalu,1779546151.055973
UgxSri9E7U05IrjQl9t4AaABAg,"👍 cuma spikes bisa akselerasi, batasnya bisa langit!",@BebekPepek,1,,3 minggu yang lalu,1779546151.055973
Ugw8GEhK456OFrN9TWh4AaABAg,"Sederhana saja kalau masalah ini
Beda dengan tahun 98 ya

1. Saat orang2 yang banyak duit pada ingin menukarkan uang rupiahnya dengan dollar pada BI , stok dollar di BI sangat tidak sebanding dengan banyaknya orang yang butuh dollar.

Akhirnya bi memanfaatkan situasi untuk menaikkan nilai tukar dollar pada rupiah.

2. Saking banyaknya orang2 yang nyimpen dollar di rumahnya dan diluar negri, 
Otomatis persediaan dollar di BI berkurang, menjadi stoknya sedikit.

4. Banyak eksportir yang mendapatkan dollar, tapi dollarnya disimpan di bank luar negri.

Intinya setiap ada orang orang yang mementingkan keuntungan pribadi, 
Pasti negara mulai goncang, dan masyarakat miskin sengsara😅😅",@diditdecopral7170,0,1,3 minggu yang lalu,1779546151.055973
UgzpMA-ebkRLcAgkog14AaABAg,"Tidak banyak presiden mengucap gpp currency melemah.
yg penting doi asal ketemu podium tereak2, anakbuah tepuktangan, udah senang mereka.",@Frankie_TM,87,14,3 minggu yang lalu,1779546151.055973
UgxK55SgFHHlcZzaAr14AaABAg,"100% ""kepercayaan itu mahal""",@BimaFaldi,7,,3 minggu yang lalu,1779546151.069989
UgzU4JyaZ317Ce4B3Z94AaABAg,"Pasti bukan gara gara MBG...bukan krn MBG...bkn karena beli alat tempur...bkn karena ponakan nangkring jd petinggi BI...ini gara gara kebanyakan orang orang kota, kebanyakan anteq anteq ngasing, kebanyakan Indonesia ngelap",@mulkowi,0,,3 minggu yang lalu (diedit),1779546151.07131
UgxIJahRs53Ejt7oL114AaABAg,Aq di desa baik2 aj makan lacar tidur nyenyak tiap malam juga masih  bisa nongkrong2 ngopi bareng ma tetangga,@AGUSWARDOYO-x7t,0,3,3 minggu yang lalu,1779546151.07131
UgxKk6Ta3b_lZ5QXbQx4AaABAg,Solusinya SWASEMBADA pemimpin/para pejabat yg competency BUKAN SWIMSEBADAK BERAS yg data nya di pelintir si mentan gila validasi!,@Benhelmy,0,,3 minggu yang lalu,1779546151.07131
Ugy-7CJqd9MhhDiHun14AaABAg,Ta tapi kan kata si benix rupiah lemah supaya ekspor meningkat.. 🤣🤣🤣,@roundpantstv4656,2,2,3 minggu yang lalu,1779546151.07131
UgyE66oPhprkJKhAiM14AaABAg,TSLA kedepanya masih bagus GK Koo. aku mulai beli TSLA pas kamu bikin conten 2025 bulan 7 tgl 20 itu aku beli udah cuan +47% Mayan ko,@IrfantyFriend-ki6yh,0,1,3 minggu yang lalu,1779546151.07131
Ugyu_9LJxmautz6_ue94AaABAg,Tadi IHSG udah ijo Udah santai aku tinggal nelvon kawan GK mantau psr saham eh pas jam2 dipantao udah  mines 6% beli pagi. tinggal nelvon 47jt melayang agak nyesek takira udah aman SII IHSG 6400,@IrfantyFriend-ki6yh,1,1,3 minggu yang lalu,1779546151.07131
Ugy96ilMsS_BLdwWMIV4AaABAg,sudahlah gulingkan saja rezim ini,@anggadonysaputra3259,4,2,3 minggu yang lalu,1779546151.07131
UgwCwEkR_t1n0Od1vPl4AaABAg,😢,@Omepro77,0,,3 minggu yang lalu,1779546151.07131
UgylgGNWNOmT5qLfX-94AaABAg,"Rupiah melemah terhadap dollar itu malah sangat bagus untuk para eksportir. Jangan khawatir kawan, saatnya kita cuan dollar !!!",@SriYekti-g1i,3,11,3 minggu yang lalu,1779546153.583411
Ugztipmcpz_jxnAF0bB4AaABAg,Serius shooting nya jam 2 pagi😂,@saptajayawiguna9273,0,,3 minggu yang lalu,1779546153.583411
UgzQfNMKnTiBUsqfCJJ4AaABAg,Presiden kita ga terima kritik. Rakyat kritik malah dilawan sama dia. Sangat2 Denial bngt dah. Dia lupa krn siapa dia bs jd presiden. Skrg da jd presiden malah lupa diri!,@stevenxystv,96,38,3 minggu yang lalu,1779546153.583411
Ugx50GrATFNApmSHZpp4AaABAg,"gapernah liat ko leon gemeteran gini suaranya, cuma bisa bilang borong dolar, saya abis beli 4000 usd, 3000 eur",@yap5995,2,2,3 minggu yang lalu (diedit),1779546153.601028
UgyrYVSFAHyB2348Z2N4AaABAg,"bagi yg melihat peluang mml dan asli adalah saham yg anti badai,menurut saya cenderung harga di jaga.ada peluang untuk growing.",@yupi22_19,0,,3 minggu yang lalu,1779546153.601028
UgxotWsO-B6WZPWT8Kd4AaABAg,Ancuurrrr,@rione7402,0,,3 minggu yang lalu,1779546153.601028
UgxStXKQolmhjVYrgXR4AaABAg,"Akar masalahnya: Kenapa harus ngikutin Tren Penurunan Susu Ibu? Susu Ibu masih bisa menguat loh kalau di emut, di jilat!! Ini Rupiah kok loyo terus tiap hari ya!!!!",@pudjotjokro6128,0,,3 minggu yang lalu,1779546153.601028
UgxkyrYg5Pmd9dzerP94AaABAg,"Jgn lupa 2029 ganti rezim, jgn sampai NKRI bubarrr",@ariekeren1393,0,,3 minggu yang lalu,1779546153.601028
UgyJ6RflBGLZjtg1o9p4AaABAg,"Paling logis ya beli stable coin USDT,USDC terus loe staking dgn APY 3-6% dilokal exchange atw 8-9% di foreign exchange sperti OKX, Bybit, maybe 6-7% binance.lebih simple dan logis menurut gue dbanding beli obligasi Indon potongannya gede klo musti dtarik sebelum jt tempo. Oiya stable coin loe bisa staking dgn flexi earn jd bebas penalty potongan ya paling kna fee beli jual aj.keren kan",@Kaptenaris,1,,3 minggu yang lalu (diedit),1779546153.608547
UgznnEJlQ0RhwdcvjIR4AaABAg,"Kalo gw perhatiin, semakin menakutkan kondisi ekonomi & semakin seremnya kolom komentar, bisa jadi ini justru waktunya masuk ke saham, bisa ini justru jadi waktunya jual dollar apalagi yang udah beli di 14k-15k dan masuk ke Rupiah & saham bank big 4, karena investasi jangka panjang yang berhasil HAMPIR SELALU dimulai dari kondisi ekonomi yang gak baik-baik aja. Dan sekarang ekonomi Indonesia memang lagi gak baik-baik aja. 

Itu pendapatku, silahkan bikin keputusan masing2.",@todopedia,1,1,3 minggu yang lalu,1779546153.608547
UgwPtP0MmGYk0H5QcMZ4AaABAg,"Qta selalu mncari masalah tuk diri cndiri. Buat Mbg tnpa hitungan jelas, implementasiny kacau balau, dalang korupsi baru.. Coba tny dapur or supplier hrusny dh ngerti gmn pasarny berjalan.. 

Skrg defisit sibuk cari sunber baru, gali sana sini buat mrket ga tenang. 
Buat pernyataan tnpa pikir, awalny kirain pura-pura gtu, eh mngkin bneran... ... ... 
Suka ya cari problem lalu denial akan problemny lagi, 

Sejujurny qlo ga kompeten mending duduk diam aj, ykin hidup rakyat better..",@cnarmb9321,11,1,3 minggu yang lalu (diedit),1779546153.608547
Ugyv_VAzNchin6s2_KJ4AaABAg,Bayangin aja dxy nantinya menguat maka laju pelemahan idr makin cepet lagi😊 kalo bagi saya biarin aja usd ke 30rb sekalipun biar gahobi impor mau bbm hilang dari bumi pertiwi juga terserah😂 negri ini dah terlalu rusak karna dikuasi para lansia2 pikun,@radenbocil8724,0,,3 minggu yang lalu,1779546153.608547
UgydRrMb6q0P3VL48QZ4AaABAg,Kalo mahasiswa tidak segera turun ke jalan gua bakalan pindah ke desa biar tidak begitu terkena dari imbas dolar,@serialanimeku54,5,5,3 minggu yang lalu,1779546153.615595
Ugxl2mb5DqFdfxqekYF4AaABAg,"Jangan simpan rupiah lama"" 
Gajian langsung belanjakan kebutuhan sebulan, sayur, beras, minyak dan bumbu"" dapur",@SiapaKamu-q6e,0,,3 minggu yang lalu,1779546153.617321
